id,year,title,imprint,author,langname,glottolog_langname,subclass,glottocode,area,langfamily,affiliation,longitude,latitude,population,subsistence,doreco,oclc,lcc,access,url,rights,copyright
uc1.b000744327,1923,"Arabic-English dictionary of the modern Arabic of Egypt, by S. Spiro bey ...","Elias' Modern Press, 1923.",NA,Egyptian Arabic,Egyptian Arabic,x-english (and english-x),egyp1253,Africa,Afro-Asiatic,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Egyptic Arabic, Egypto-Sudanic Arabic",31,31,53410000,other,NA,865466,27005120,allow,NA,pdus,NA
pacific.enga_lang_enga1252,1978,Enga Dictionary with English index,"Pacific Linguistics, The Australian National University",Adrianne Lang,Enga,Enga,x-english,enga1252,Papunesia,Nuclear Trans New Guinea,"Nuclear Trans New Guinea, Enga-Kewa-Huli, Engan",143.685,-5.45619,165000,other,NA,NA,NA,pdf,https://openresearch-repository.anu.edu.au/handle/1885/146581,NA,Copyright © author/authors
inu.30000107393518,2004,Esan/English dictionary / A.I. Odiagbe.,"New Era Publications, c2004.",NA,Esan,Esan,x-english (and english-x),esan1238,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid",6.33917,6.25685,200000,other,NA,62188184,NA,deny,NA,ic,NA
coo1.ark:/13960/t6j10mr5g,1920,A contribution to an Essex dialect dictionary. Supplement.,"Benham, 1920-22]",NA,Essex,Essex,dialect of English,esse1265,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, South-Central English, Southern English, Southeastern English, Central-East Southeastern English",-1,53,1832751,other,NA,42141541,NA,allow,NA,pdus,NA
uc1.$b624156,1923,An Essex dialect dictionary / by Edward Gepp.,"G. Routledge, 1923.",NA,Essex,Essex,dialect of English,esse1265,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, South-Central English, Southern English, Southeastern English, Central-East Southeastern English",-1,53,1832751,other,NA,4561952,NA,allow,NA,pdus,NA
mdp.39015070139665,2001,"EELIS : inglise-eesti seletav sõnaraamat = English Estonian student's dictionary / [toimetaja/editor, Helju Jüssi].","Festart, 2001.",NA,Estonian,Estonian,english-x,esto1258,Eurasia,Uralic,"Uralic, Finnic, Coastal Finnic, Neva, Central Finnic",25.82,58.55,1148690,other,NA,50193351,NA,deny,NA,ic,NA
inu.30000078219932,1999,"Eesti-Inglise sõnaraamat = Estonian-English Dictionary / [Toimetajad Ants Pihlak, Mari Kerge].","Festart, 1999.",NA,Estonian,Estonian,x-english (and english-x),esto1258,Eurasia,Uralic,"Uralic, Finnic, Coastal Finnic, Neva, Central Finnic",25.82,58.55,1148690,other,NA,45887974,NA,deny,NA,ic,NA
uva.x001784011,1973,"Evefiala, or Ewe-English dictionary ; Gbesela yeye, or English-Ewe dictionary / Diedrich Westermann.","Kraus Reprint, 1973.",NA,Ewe,Ewe,x-english (and english-x),ewee1241,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Western Gbe, Eweic",0.814975,6.46061,3112000,other,NA,2742551,NA,deny,NA,ic,NA
mdp.39015030565629,1850,"A Feejeean and English dictionary; with examples of common and peculiar modes of expression and uses of words, also containing brief hints on native customs, proverbs, the native names of the natural productions of the islands, notices of the islands of Feejee and a list of the foreign words introduced ...","Wesleyan Mission Press, 1850.",NA,Fijian,Fijian,x-english (and english-x),fiji1243,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Eastern Fijian, Nuclear Eastern Fijian, Viwa-Lomaiviti-East Viti Levu",178.33,-18,333440,other,NA,21142131,NA,allow,NA,pd,NA
inu.39000005781336,1979,"A Fijian and English and an English and Fijian dictionary : with examples of common and peculiar modes of expression and uses of words, also, containing brief hints on native customs, proverbs, the native names of natural productions, and notices of the islands of Fiji, and a grammar of the language, with examples of native idioms / by David Hazlewood.","AMS Press, [1979]",NA,Fijian,Fijian,x-english (and english-x),fiji1243,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Eastern Fijian, Nuclear Eastern Fijian, Viwa-Lomaiviti-East Viti Levu",178.33,-18,333440,other,NA,4195912,75035119,allow,NA,pd,NA
mdp.39015052260190,2000,A new Fijian dictionary / compiled by A. Capell for the Government of Fiji.,"Obtainable from the Govt. Printer, 1991.",NA,Fijian,Fijian,x-english (and english-x),fiji1243,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Eastern Fijian, Nuclear Eastern Fijian, Viwa-Lomaiviti-East Viti Levu",178.33,-18,333440,other,NA,68784909,NA,deny,NA,ic,NA
hvd.hn31ms,1903,"Fijian and English practical dictionary, with hand-book and grammar / by One amongst them.","A.M. Brodziak, 1903.",NA,Fijian,Fijian,x-english (and english-x),fiji1243,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Eastern Fijian, Nuclear Eastern Fijian, Viwa-Lomaiviti-East Viti Levu",178.33,-18,333440,other,NA,8355212,NA,allow,NA,pdus,NA
other.fijian_gatty_fiji1243,2009,Fijian-English Dictionary with notes on Fijian culture and natural history,Ronald Gatty,Ronald Gatty,Fijian,Fijian,x-english,fiji1243,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Eastern Fijian, Nuclear Eastern Fijian, Viwa-Lomaiviti-East Viti Levu",178.33,-18,333440,other,NA,NA,NA,pdf,https://ecommons.cornell.edu/bitstream/handle/1813/28702/Fijian-English_Dictionary.pdf,NA,Copyright © author/authors
mdp.39015032045992,1987,INL-IMC dictionary : English-Filipino.,"Instructional Materials Corporation (Textbook project), Dept. of Education, Culture and Sports, 1987.",NA,Filipino,Filipino,english-x,fili1244,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Tagalogic, Tagalog-Filipino",123.464,12.265,109035343,other,NA,17987310,NA,deny,NA,ic,NA
uc1.31822019104678,1995,"The New standard English-Filipino dictionary / general editors, Martin H. Manser, Epifania G. Angeles ; compilers, Jane Deam ... [et al.]","Basic Media Systems for Diwa Learning Systems, c1995",NA,Filipino,Filipino,english-x,fili1244,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Tagalogic, Tagalog-Filipino",123.464,12.265,109035343,other,NA,32221046,NA,deny,NA,ic,NA
uc1.l0082966052,1996,"The University of the Philippines cultural dictionary for Filipinos / [editor], Thelma B. Kintanar and associates ; foreword and overview by Jose V. Abueva.","University of the Philippines Press : Anvil Pub., 1996.",NA,Filipino,Filipino,x-english (and english-x),fili1244,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Tagalogic, Tagalog-Filipino",123.464,12.265,109035343,other,NA,36225272,96946185,deny,NA,ic,NA
mdp.39015059174667,1984,"Englanti-suomi suursanakirja = English-Finnish general dictionary / Raija Hurme, Maritta Pesonen, Olli Syväoja.","Werner Soderström Osakeyhtiö, 2003, c1990.",NA,Finnish,Finnish,english-x,finn1318,Eurasia,Uralic,"Uralic, Finnic, Coastal Finnic, Neva, North Finnic, Nuclear Finnish",25.5577,64.7628,4739460,other,NA,53016795,NA,deny,NA,ic,NA
hvd.hwsidp,1911,English-Finnish and Finnish-English dictionary.,"Nielsen & Lundbeck, cop. 1911.",NA,Finnish,Finnish,x-english (and english-x),finn1318,Eurasia,Uralic,"Uralic, Finnic, Coastal Finnic, Neva, North Finnic, Nuclear Finnish",25.5577,64.7628,4739460,other,NA,80587251,NA,allow,NA,pd,NA
mdp.39015012954114,1981,The standard Finnish-English English-Finnish dictionary / Aino Wuolle.,"Holt, Rinehart and Winston, 1986, c1981.",NA,Finnish,Finnish,x-english (and english-x),finn1318,Eurasia,Uralic,"Uralic, Finnic, Coastal Finnic, Neva, North Finnic, Nuclear Finnish",25.5577,64.7628,4739460,other,NA,15376652,NA,deny,NA,ic,NA
pacific.fore_scott_fore1270,1980,Fore dictionary,"Pacific Linguistics, The Australian National University",Graham Scott,Fore,Fore,x-english,fore1270,Papunesia,Nuclear Trans New Guinea,"Nuclear Trans New Guinea, Kainantu-Goroka, Goroka, Nuclear Goroka, Fore-Gimi",145.5065,-6.64473,17000,other,NA,NA,NA,pdf,https://openresearch-repository.anu.edu.au/bitstream/1885/145071/1/PL-C62.pdf,NA,Copyright © author/authors
uc1.c008712995,1833,"A French and English dictionary; containing full explanations, definitions, synonyms, idioms, proverbs, terms of art and science, and rules of pronunciation in each language. Compiled from the dictionaries of the Academy, A. Boyer, L. Chambaud, J. Garner, J.C. Laveaux, mm. des Carrieres et Fain, Johnson, and Walker by the Rev. Joseph Wilson.","J.O. Robinson, 1833.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,19082704,NA,allow,NA,pd,NA
coo.31924014112365,1929,"A French and English dictionary; with indication of pronunciation, etymologies, and dates of earliest appearance of French words in the language, by Hjalmar Edgren ... and Percy B. Burnet ....","H. Holt and company, [c1929]",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,4390558,NA,allow,NA,pd,NA
loc.ark:/13960/t6155vq1m,1814,"A French dictionary,","A. J. Valpy, 1814.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,NA,10034524,allow,NA,pd,NA
uva.x000310112,1975,"A basic English-French contextual dictionary / compiled and edited by John H. Brueckner ; French language consultants, Gérard Karcher ... [et al.].","Prentice-Hall, [1975]",NA,French,French,english-x,stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,128831e10,75008830,deny,NA,ic,NA
hvd.hwsi9b,1874,"A compendious dictionary of the French language (French, English:- English-French). Followed by a list of the principal diverging derivations, and preceded by chronological and historical tables.",1874,NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,79611615,NA,allow,NA,pd,NA
hvd.hn6ilb,1876,A dictionary of the French and English languages. With vocabulary of proper names for the use of schools and for general reference. Abridged from the larger dictionary.,"D.Appleton & co., 1876.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,80254539,NA,allow,NA,pd,NA
uc2.ark:/13960/t1bk1fq3n,1855,"A new French and English pronouncing dictionary / by F.C. Meadows ; compared with, and corrected according to the ... work of Noël and Chapsal. By Félix J.B. Koestler.","R. Lockwood, 1855.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,20287869,NA,allow,NA,pd,NA
hvd.hwsibf,1848,"A new French and English pronouncing dictionary on the basis of Nugent's, with many new words in general use.","Roe Lockwood & Son, etc., etc., 1848.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,80701939,NA,allow,NA,pd,NA
osu.32435015765738,1911,A new French-English general dictionary.,1911,NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,11405505,NA,allow,NA,pdus,NA
coo1.ark:/13960/t5h99q03g,1853,"A new and complete French and English, and English and French dictionary, on the basis of the Royal dictionary English and French and French and English ... by Professor Fleming ... Professor Tibbins ... with complete tables of the verbs ... by Charles Picot, esq.; the whole prepared ... by J. Dobson ...","E. H. Butler & co., 1853.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,8421317,30005503,allow,NA,pd,NA
hvd.hn6nxf,1880,"A new and practical dictionary of English and French languages. With the pronunciation and accentuation of every word in both languages phonetically indicated. Compiled from the best modern French and English authorities, and containing all the newest words and acceptations. With lists of abbreviations, baptismal, and geographical names, by J.S.S. Rothwell and Édouard Coursier.","P. Neff, etc., etc., 1880.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,78902446,NA,allow,NA,pd,NA
nyp.33433075921340,1815,"A new dictionary, English and French, and French and English ...","Cadell & Davis, 1815.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,37747957,NA,allow,NA,pd,NA
nyp.33433070242940,1865,"A new pocket dictionary of the French and English languages. In two parts. 1. French and English. 2. English and French, containing all the words in general use, and authorized by the best writers ... By Thomas Nugent ...","E.H. Butler & Co., 1865.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,37752925,NA,allow,NA,pd,NA
iau.31858006959377,-9999,"A pocket-dictionary of the French and English languages, giving the pronunciation according to the phonetic system of Toussaint-Langenscheidt... by Henry Sabersky.",Reference Press [n.d.],NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,15536584,NA,deny,NA,und,NA
uc2.ark:/13960/t8df6rg39,1863,"An improved dictionary: English and French, and French and English, drawn from the best sources extant in both languages: to which are now first introduced many technical, scientific, legal, commercial, naval, and military terms / by Edward Weller.","Trübner & Co., 1863.",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,41988175,NA,allow,NA,pd,NA
pst.000050268696,1972,Bantam new college French and English dictionary : Dictionnaire anglais et français / by Roger J. Steiner.,"Bantam Books, [1972].",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,2415043,NA,deny,NA,ic,NA
uc1.c060989254,1940,"Burt's French-English dictionary. In two parts: French-English.  English-French.  By J. E. Wessely.  Rewritten, improved, and greatly enl. by L. Tolhausen and George Payn, in collaboration with M. Eug. Heymann.  Burt's dictionnaire.  Français-anglais et anglais-français...","Blue Ribbon Books, inc. [1940]",NA,French,French,x-english (and english-x),stan1290,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil, Central Oil, Macro-French, Global French",2,48,65458630,other,NA,2750600,46033777,deny,NA,ic,NA
