word	language_name	same_meaning	provenance
air	Dutch	False	suffix
air	English	True	Wiktionary
air	French	True	Wiktionary
air	Gothic	False	Wiktionary
air	Indonesian	False	Wiktionary
air	Irish	True	CogNet
air	Kedah Malay	False	CogNet
air	Kein	False	CogNet
air	Ludian	False	CogNet
air	Malay	False	CogNet
air	Norman	True	Wiktionary
air	Old French	True	Wiktionary
air	Old Irish	False	Wiktionary
air	Old Javanese	False	Wiktionary
air	Pohnpeian	False	Wiktionary
air	Scots	True	Wiktionary
air	Scottish Gaelic	False	suffix
air	Veps	False	suffix
air	Welsh	False	suffix
air-conditioned	English	True	Wiktionary
air-conditioning	English	True	Wiktionary
airline	English	True	Wiktionary
airlines	English	True	Wiktionary
airport	English	True	Wiktionary
airports	English	True	Wiktionary
airs	Dutch	False	Wiktionary
airs	French	False	Wiktionary
airspace	English	True	Wiktionary
airtight	English	True	Wiktionary
airy	English	True	Wiktionary
aisle	English	True	Wiktionary
aisle	French	False	Wiktionary
aisle	Irish	False	Wiktionary
aisle	Middle French	False	Wiktionary
aisles	English	True	Wiktionary
ajar	Ambonese Malay	False	Wiktionary
ajar	English	True	Wiktionary
ajar	Iban	False	Wiktionary
ajar	Indonesian	False	Wiktionary
ajar	Malay	False	Wiktionary
ajar	Old Javanese	False	Wiktionary
ajar	Spanish	False	Wiktionary
aka	Central Nahuatl	False	Wiktionary
aka	Coatepec Nahuatl	False	Wiktionary
aka	English	True	Wiktionary
aka	Faroese	False	Wiktionary
aka	Hawaiian	False	Wiktionary
aka	Iban	False	Wiktionary
aka	Icelandic	False	Wiktionary
aka	Japanese	False	Wiktionary
aka	Kikuyu	False	Wiktionary
aka	Latvian	False	Wiktionary
aka	Lavukaleve	False	Wiktionary
aka	Lote	False	Wiktionary
aka	Maori	False	Wiktionary
aka	Norwegian Nynorsk	False	Wiktionary
aka	Okinawan	False	Wiktionary
aka	Old Norse	False	Wiktionary
aka	Old Swedish	False	Wiktionary
aka	Ometepec Nahuatl	False	Wiktionary
aka	Polish	False	Wiktionary
aka	Pukapukan	False	Wiktionary
aka	Quechua	False	Wiktionary
aka	Rapa Nui	False	Wiktionary
aka	Rayón Zoque	False	Wiktionary
aka	Sranan Tongo	False	Wiktionary
aka	Taivoan	False	Wiktionary
aka	Ternate	False	Wiktionary
aka	Tokelauan	False	Wiktionary
aka	Tongan	False	Wiktionary
aka	Torres Strait Creole	False	Wiktionary
aka	Translingual	False	Wiktionary
aka	Tsonga	False	Wiktionary
aka	Turkish	False	Wiktionary
aka	Uzbek	False	Wiktionary
aka	Wauja	False	Wiktionary
aka	Ye'kwana	False	Wiktionary
aka	Yemsa	False	Wiktionary
aka	Yoruba	False	Wiktionary
akin	English	True	Wiktionary
akin	Hungarian	False	Wiktionary
akin	Narua	False	Wiktionary
akin	Tagalog	False	Wiktionary
akin	Yoruba	False	Wiktionary
alarm	Albanian	True	Wiktionary
alarm	Czech	True	Wiktionary
alarm	Danish	True	Wiktionary
alarm	Dutch	True	Wiktionary
alarm	English	True	Wiktionary
alarm	Indonesian	True	Wiktionary
alarm	Norwegian Bokmål	True	Wiktionary
alarm	Norwegian Nynorsk	True	Wiktionary
alarm	Polish	True	Wiktionary
alarm	Serbo-Croatian	True	Wiktionary
alarm	Swedish	True	Wiktionary
alarm	Turkish	True	Wiktionary
album	Czech	True	Wiktionary
album	Danish	True	Wiktionary
album	Dutch	True	Wiktionary
album	English	True	Wiktionary
album	French	True	Wiktionary
album	Hungarian	True	Wiktionary
album	Indonesian	True	Wiktionary
album	Italian	True	Wiktionary
album	Kriol	False	Wiktionary
album	Latin	False	Wiktionary
album	Norwegian Bokmål	True	Wiktionary
album	Norwegian Nynorsk	True	Wiktionary
album	Polish	True	Wiktionary
album	Romanian	True	Wiktionary
album	Serbo-Croatian	True	Wiktionary
album	Swedish	True	Wiktionary
albums	Danish	False	Wiktionary
albums	Dutch	False	Wiktionary
albums	English	True	Wiktionary
albums	French	False	Wiktionary
albums	Spanish	False	Wiktionary
albums	Swedish	False	Wiktionary
alcohol	Asturian	True	Wiktionary
alcohol	Catalan	True	Wiktionary
alcohol	Dutch	True	Wiktionary
alcohol	English	True	Wiktionary
alcohol	French	False	Wiktionary
alcohol	Galician	True	Wiktionary
alcohol	Interlingua	True	Wiktionary
alcohol	Latin	True	Wiktionary
alcohol	Old French	True	Wiktionary
alcohol	Romanian	False	Wiktionary
alcohol	Spanish	True	Wiktionary
alcohol	Welsh	True	Wiktionary
alcoholic	English	True	Wiktionary
alcoholic	Interlingua	True	Wiktionary
alcove	English	True	Wiktionary
alcove	Italian	True	CogNet
ale	Afar	False	Wiktionary
ale	Ambonese Malay	False	Wiktionary
ale	Bambara	False	Wiktionary
ale	Basque	False	Wiktionary
ale	Buol	False	Wiktionary
ale	Czech	False	Wiktionary
ale	Dutch	True	Wiktionary
ale	English	True	Wiktionary
ale	Estonian	False	Wiktionary
ale	Finnish	True	Wiktionary
ale	French	False	suffix
ale	Friulian	False	suffix
ale	Haitian Creole	False	suffix
ale	Italian	False	suffix
ale	Kashubian	False	suffix
ale	Latin	False	suffix
ale	Lower Sorbian	False	suffix
ale	Lule Sami	False	suffix
ale	Masurian	False	suffix
ale	Mauritian Creole	False	suffix
ale	Middle Dutch	True	Wiktionary
ale	Middle English	False	suffix
ale	Northern Sami	False	suffix
ale	Norwegian Nynorsk	False	suffix
ale	Old Czech	False	suffix
ale	Old Polish	False	suffix
ale	Polish	True	Wiktionary
ale	Portuguese	True	CogNet
ale	Romanian	False	CogNet
ale	Serbo-Croatian	False	CogNet
ale	Silesian	False	CogNet
ale	Spanish	True	Wiktionary
ale	Tagalog	False	Wiktionary
ale	Tarantino	False	Wiktionary
ale	Ternate	False	Wiktionary
ale	Translingual	False	Wiktionary
ale	Upper Sorbian	False	Wiktionary
ale	Walloon	False	suffix
ale	West Makian	False	Wiktionary
ale	Yoruba	False	Wiktionary
alert	Dutch	True	Wiktionary
alert	English	True	Wiktionary
alert	German	True	Wiktionary
alert	Polish	True	Wiktionary
alert	Romanian	True	CogNet
alert	Swedish	True	Wiktionary
alfalfa	English	True	Wiktionary
alfalfa	Finnish	True	Wiktionary
alfalfa	Irish	True	Wiktionary
alfalfa	Italian	True	Wiktionary
alfalfa	Spanish	True	Wiktionary
algae	English	True	CogNet
algae	Latin	True	CogNet
algal	French	True	Wiktionary
algal	Portuguese	True	Wiktionary
algal	Spanish	True	Wiktionary
algebra	Czech	True	Wiktionary
algebra	Danish	True	Wiktionary
algebra	Dutch	True	Wiktionary
algebra	English	True	Wiktionary
algebra	Finnish	True	Wiktionary
algebra	Hungarian	True	Wiktionary
algebra	Italian	True	Wiktionary
algebra	Latin	True	Wiktionary
algebra	Latvian	True	Wiktionary
algebra	Norwegian Bokmål	True	Wiktionary
algebra	Norwegian Nynorsk	True	Wiktionary
algebra	Polish	True	Wiktionary
algebra	Serbo-Croatian	True	Wiktionary
algebra	Spanish	False	Wiktionary
algebra	Swedish	True	Wiktionary
algorithms	Scots	False	CogNet
alibi	Dutch	True	Wiktionary
alibi	English	True	Wiktionary
alibi	Finnish	True	Wiktionary
alibi	French	True	Wiktionary
alibi	Indonesian	True	Wiktionary
alibi	Italian	True	Wiktionary
alibi	Latin	False	Wiktionary
alibi	Polish	True	Wiktionary
alibi	Romanian	True	Wiktionary
alibi	Rukai	False	Wiktionary
alibi	Serbo-Croatian	True	Wiktionary
alibi	Slovak	True	Wiktionary
alibi	Swedish	True	Wiktionary
alien	Catalan	False	Wiktionary
alien	Dutch	True	Wiktionary
alien	English	True	Wiktionary
alien	French	True	Wiktionary
alien	Middle English	True	Wiktionary
alien	Old French	True	Wiktionary
alien	Portuguese	True	Wiktionary
alienate	Italian	False	Wiktionary
alienate	Latin	False	Wiktionary
alienate	Middle English	False	Wiktionary
alienate	Spanish	True	CogNet
alienation	English	True	Wiktionary
alienation	Middle English	False	Wiktionary
aliens	Catalan	False	Wiktionary
aliens	Dutch	False	Wiktionary
aliens	French	False	Wiktionary
aliens	Middle English	False	Wiktionary
aliens	Portuguese	False	Wiktionary
alive	Middle English	False	Wiktionary
all-out	English	True	Wiktionary
allegation	English	True	Wiktionary
allegations	English	True	Wiktionary
allege	English	True	Wiktionary
allege	Latin	False	Wiktionary
allergic	English	True	Wiktionary
allergies	English	True	Wiktionary
allergies	French	False	Wiktionary
alleviate	Italian	False	Wiktionary
alleviate	Latin	False	Wiktionary
alley	English	True	Wiktionary
alliance	English	True	Wiktionary
alliance	French	True	Wiktionary
alliance	Middle English	False	Wiktionary
alliances	French	False	Wiktionary
allied	English	True	Wiktionary
allies	English	True	Wiktionary
allies	French	False	Wiktionary
allies	Middle English	False	Wiktionary
alligator	Danish	True	Wiktionary
alligator	Dutch	True	Wiktionary
alligator	English	True	Wiktionary
alligator	French	True	Wiktionary
alligator	Latin	True	Wiktionary
alligator	Norwegian Bokmål	True	Wiktionary
alligator	Norwegian Nynorsk	True	Wiktionary
alligator	Swedish	True	Wiktionary
alligator	West Frisian	True	Wiktionary
alligators	Dutch	False	Wiktionary
alligators	English	True	Wiktionary
alligators	French	False	Wiktionary
alligators	Swedish	False	Wiktionary
alligators	West Frisian	False	Wiktionary
allocate	Italian	False	Wiktionary
allocate	Latin	False	Wiktionary
allocation	French	True	Wiktionary
allure	Dutch	False	Wiktionary
allure	English	True	Wiktionary
allure	French	False	Wiktionary
allusion	English	True	Wiktionary
allusion	French	True	CogNet
allusions	English	True	Wiktionary
allusions	French	False	Wiktionary
ally	English	True	Wiktionary
alma	Asturian	False	Wiktionary
alma	Azerbaijani	False	Wiktionary
alma	Crimean Tatar	False	Wiktionary
alma	English	True	Wiktionary
alma	Galician	False	Wiktionary
alma	Gallurese	False	Wiktionary
alma	Guinea-Bissau Creole	False	Wiktionary
alma	Hungarian	False	Wiktionary
alma	Italian	False	Wiktionary
alma	Ladino	False	Wiktionary
alma	Latin	False	Wiktionary
alma	Leonese	False	Wiktionary
alma	Mirandese	False	Wiktionary
alma	Old Galician-Portuguese	False	Wiktionary
alma	Portuguese	False	Wiktionary
alma	Sassarese	False	Wiktionary
alma	Spanish	False	Wiktionary
alma	Tagalog	False	Wiktionary
alma	Turkish	False	Wiktionary
alma	Turkmen	False	Wiktionary
almighty	English	True	Wiktionary
almond	English	True	Wiktionary
almond	Middle English	False	Wiktionary
alpha	English	True	Wiktionary
alpha	French	True	Wiktionary
alpha	Interlingua	True	Wiktionary
alpha	Latin	True	Wiktionary
alphabet	English	True	Wiktionary
alphabet	French	True	Wiktionary
alphabet	Middle French	True	Wiktionary
alpine	Dutch	False	Wiktionary
alpine	English	True	Wiktionary
alpine	French	True	CogNet
alpine	Italian	False	CogNet
alpine	Latin	False	CogNet
altar	Catalan	True	Wiktionary
altar	Chavacano	True	Wiktionary
altar	Cimbrian	True	Wiktionary
altar	English	True	Wiktionary
altar	Estonian	True	Wiktionary
altar	Faroese	True	Wiktionary
altar	Galician	True	Wiktionary
altar	Indonesian	True	Wiktionary
altar	Irish	False	Wiktionary
altar	Latin	False	Wiktionary
altar	Lombard	True	Wiktionary
altar	Manx	True	Wiktionary
altar	Norwegian Bokmål	False	Wiktionary
altar	Norwegian Nynorsk	True	Wiktionary
altar	Old Galician-Portuguese	True	Wiktionary
altar	Old High German	False	Wiktionary
altar	Portuguese	True	Wiktionary
altar	Romanian	True	Wiktionary
altar	Spanish	True	Wiktionary
altar	Tagalog	True	Wiktionary
altars	Catalan	False	Wiktionary
altars	English	True	Wiktionary
alter	Danish	False	Wiktionary
alter	English	True	Wiktionary
alter	German	False	Wiktionary
alter	Indonesian	True	Wiktionary
alter	Latin	False	Wiktionary
alter	Lombard	False	Wiktionary
alter	Norwegian Bokmål	False	Wiktionary
alter	Norwegian Nynorsk	False	Wiktionary
alter	Old High German	False	Wiktionary
alteration	English	True	Wiktionary
alteration	Interlingua	True	Wiktionary
alterations	English	True	Wiktionary
alternate	Italian	False	Wiktionary
alternate	Latin	False	Wiktionary
alternate	Spanish	True	CogNet
alternative	English	True	Wiktionary
alternative	Esperanto	False	Wiktionary
alternative	French	True	Wiktionary
alternative	German	True	CogNet
alternative	Italian	True	CogNet
alternative	Latin	False	CogNet
alternative	Norwegian Bokmål	True	CogNet
alternative	Norwegian Nynorsk	True	CogNet
alternative	Swedish	False	CogNet
alternatives	Catalan	False	Wiktionary
alternatives	French	False	Wiktionary
alternatives	German	False	Wiktionary
alters	Danish	False	Wiktionary
alters	English	True	Wiktionary
altitude	French	True	Wiktionary
altitude	Galician	True	Wiktionary
altitude	Portuguese	True	Wiktionary
altitudes	French	False	Wiktionary
altitudes	Portuguese	False	Wiktionary
altitudes	Spanish	False	Wiktionary
altruism	English	True	Wiktionary
altruism	Romanian	True	Wiktionary
altruism	Swedish	True	Wiktionary
aluminium	Afrikaans	True	Wiktionary
aluminium	Danish	True	CogNet
aluminium	Dutch	True	Wiktionary
aluminium	English	True	Wiktionary
aluminium	French	True	CogNet
aluminium	Indonesian	True	Wiktionary
aluminium	Latin	True	Wiktionary
aluminium	Malay	True	Wiktionary
aluminium	Norwegian Bokmål	True	Wiktionary
aluminium	Norwegian Nynorsk	True	Wiktionary
aluminium	Polish	True	CogNet
aluminium	Romanian	False	CogNet
aluminium	Swedish	True	Wiktionary
aluminum	Latin	False	Wiktionary
alumni	Finnish	False	Wiktionary
alumni	Indonesian	False	Wiktionary
alumni	Latin	False	Wiktionary
amalgam	English	True	Wiktionary
amalgam	Icelandic	True	Wiktionary
amalgam	Indonesian	True	Wiktionary
amalgam	Malay	True	Wiktionary
amalgam	Polish	True	Wiktionary
amalgam	Romanian	True	Wiktionary
amalgam	Serbo-Croatian	True	Wiktionary
amalgam	Swedish	False	Wiktionary
amateur	Catalan	True	Wiktionary
amateur	Dutch	True	Wiktionary
amateur	English	True	Wiktionary
amateur	French	True	CogNet
amateur	Italian	True	Wiktionary
amateur	Spanish	True	Wiktionary
amateurs	Dutch	False	Wiktionary
amateurs	English	True	Wiktionary
amateurs	French	False	Wiktionary
amateurs	Spanish	False	Wiktionary
ambassador	English	True	Wiktionary
ambassadors	English	True	Wiktionary
amber	Dutch	True	Wiktionary
amber	English	True	Wiktionary
amber	Indonesian	True	Wiktionary
amber	Old English	False	Wiktionary
amber	Old High German	False	Wiktionary
amber	Serbo-Croatian	True	Wiktionary
amber	Turkish	False	Wiktionary
ambient	Catalan	True	Wiktionary
ambient	German	True	Wiktionary
ambient	Ladin	False	Wiktionary
ambient	Latin	False	Wiktionary
ambient	Polish	True	Wiktionary
ambient	Portuguese	True	Wiktionary
ambient	Romanian	True	CogNet
ambition	Danish	True	Wiktionary
ambition	English	True	Wiktionary
ambition	Finnish	False	Wiktionary
ambition	French	True	Wiktionary
ambition	Swedish	True	Wiktionary
ambitions	French	False	Wiktionary
ambitions	Swedish	False	Wiktionary
ambivalence	French	True	Wiktionary
ambivalent	Dutch	True	Wiktionary
ambivalent	French	True	Wiktionary
ambivalent	German	True	Wiktionary
ambivalent	Romanian	True	Wiktionary
ambulance	Czech	True	Wiktionary
ambulance	Danish	True	Wiktionary
ambulance	Dutch	True	Wiktionary
ambulance	French	True	Wiktionary
ambulance	Norman	True	Wiktionary
amend	English	True	Wiktionary
amends	English	True	Wiktionary
amiable	French	True	Wiktionary
amiable	Old French	True	Wiktionary
amino	English	True	Wiktionary
amino	Italian	False	Wiktionary
amino	Japanese	False	Wiktionary
amino	Portuguese	False	Wiktionary
amino	Romanian	True	Wiktionary
amino	Spanish	True	Wiktionary
ammo	English	True	Wiktionary
ammo	Finnish	False	Wiktionary
ammo	Italian	False	suffix
ammo	Uzbek	False	Wiktionary
ammonia	Dutch	True	Wiktionary
ammunition	Swedish	True	Wiktionary
amnesia	English	True	Wiktionary
amnesia	Finnish	True	Wiktionary
amnesia	Indonesian	True	Wiktionary
amnesia	Italian	True	Wiktionary
amnesia	Spanish	True	Wiktionary
amnesty	English	True	Wiktionary
amorous	Middle English	True	Wiktionary
amphitheater	English	True	Wiktionary
amphitheater	Latin	False	Wiktionary
amphitheatre	English	True	Wiktionary
ample	Catalan	True	Wiktionary
ample	French	True	Wiktionary
ample	Latin	False	Wiktionary
ample	Middle English	True	Wiktionary
amplification	French	True	Wiktionary
amplifier	French	False	Wiktionary
amplitude	Dutch	True	Wiktionary
amplitude	English	True	Wiktionary
amplitude	French	True	Wiktionary
amplitude	Norwegian Bokmål	True	Wiktionary
amplitude	Norwegian Nynorsk	True	Wiktionary
amplitude	Portuguese	True	Wiktionary
amputation	English	True	Wiktionary
amputation	French	True	Wiktionary
amuse	Dutch	False	Wiktionary
amuse	English	True	Wiktionary
amuse	French	True	CogNet
amusement	Dutch	True	Wiktionary
amusement	English	True	Wiktionary
amusement	French	True	Wiktionary
anaemia	English	True	Wiktionary
anaemic	English	True	Wiktionary
anaesthesia	English	True	Wiktionary
anaesthesia	Latin	True	CogNet
anaesthetic	English	True	Wiktionary
anal	Breton	False	Wiktionary
anal	Catalan	True	Wiktionary
anal	English	True	Wiktionary
anal	French	True	Wiktionary
anal	Galician	True	Wiktionary
anal	German	True	Wiktionary
anal	Indonesian	True	Wiktionary
anal	Polish	True	Wiktionary
anal	Portuguese	True	Wiktionary
anal	Romanian	True	Wiktionary
anal	Spanish	True	Wiktionary
anal	Swedish	True	Wiktionary
analog	Czech	True	Wiktionary
analog	Danish	True	Wiktionary
analog	English	True	Wiktionary
analog	German	True	Wiktionary
analog	Indonesian	True	Wiktionary
analog	Norwegian Bokmål	True	Wiktionary
analog	Norwegian Nynorsk	True	Wiktionary
analog	Polish	True	Wiktionary
analog	Romanian	True	CogNet
analog	Swedish	False	CogNet
analogies	Catalan	False	Wiktionary
analogies	French	False	Wiktionary
analogue	French	True	CogNet
analyse	Dutch	False	Wiktionary
analyse	English	True	Wiktionary
analyse	French	True	CogNet
analyse	Latin	False	CogNet
analyse	Norwegian Bokmål	False	CogNet
analyse	Norwegian Nynorsk	False	CogNet
analyses	Dutch	False	Wiktionary
analyses	English	True	Wiktionary
analyses	French	False	Wiktionary
analyses	Latin	False	Wiktionary
analysis	English	True	Wiktionary
analysis	Latin	True	Wiktionary
analyst	English	True	Wiktionary
anathema	Latin	False	Wiktionary
ancestral	Catalan	True	Wiktionary
ancestral	French	True	Wiktionary
ancestral	Portuguese	True	Wiktionary
ancestral	Romanian	True	Wiktionary
ancestral	Spanish	True	Wiktionary
anchor	Asturian	False	Wiktionary
anchor	Irish	False	Wiktionary
anchor	Spanish	False	Wiktionary
anchors	Asturian	False	Wiktionary
anecdote	French	True	Wiktionary
anecdotes	English	True	Wiktionary
anecdotes	French	False	Wiktionary
anemia	Asturian	True	Wiktionary
anemia	English	True	Wiktionary
anemia	Esperanto	False	Wiktionary
anemia	Finnish	True	Wiktionary
anemia	Indonesian	True	Wiktionary
anemia	Interlingua	True	Wiktionary
anemia	Italian	True	Wiktionary
anemia	Polish	True	Wiktionary
anemia	Portuguese	True	Wiktionary
anemia	Romanian	False	Wiktionary
anemia	Spanish	True	Wiktionary
anemia	Swahili	True	Wiktionary
