id,word,line,classification,review_flag,review_note
pacific.preangkoriankhmer_jenner_oldk1249,taste,10045,related,NA,NA
pacific.preangkoriankhmer_jenner_oldk1249,taste,10482,related,NA,NA
pacific.preangkoriankhmer_jenner_oldk1249,taste,10551,related,NA,NA
pacific.preangkoriankhmer_jenner_oldk1249,taste,23309,related,NA,NA
pacific.preangkoriankhmer_jenner_oldk1249,taste,34557,example,NA,NA
pacific.preangkoriankhmer_jenner_oldk1249,taste,36145,related,NA,NA
pacific.preangkoriankhmer_jenner_oldk1249,taste,38570,unrelated,NA,NA
pacific.preangkoriankhmer_jenner_oldk1249,taste,40010,related,NA,NA
pacific.sye_crowley_siee1239,rain,8182,related,1,1
pacific.sye_crowley_siee1239,rain,644,related,NA,NA
pacific.sye_crowley_siee1239,rain,1018,related,NA,NA
pacific.sye_crowley_siee1239,rain,1373,example,NA,NA
pacific.sye_crowley_siee1239,rain,1481,example,NA,NA
pacific.sye_crowley_siee1239,rain,1493,example,NA,NA
pacific.sye_crowley_siee1239,rain,1648,related,NA,NA
pacific.sye_crowley_siee1239,rain,2047,related,NA,NA
pacific.sye_crowley_siee1239,rain,2345,related,NA,NA
pacific.sye_crowley_siee1239,rain,2488,related,NA,NA
pacific.sye_crowley_siee1239,rain,3078,related,NA,NA
pacific.sye_crowley_siee1239,rain,3584,example,NA,NA
pacific.sye_crowley_siee1239,rain,3611,related,NA,NA
pacific.sye_crowley_siee1239,rain,3737,related,NA,NA
pacific.sye_crowley_siee1239,rain,3746,related,NA,NA
pacific.sye_crowley_siee1239,rain,3903,example,NA,NA
pacific.sye_crowley_siee1239,rain,4170,example,NA,NA
pacific.sye_crowley_siee1239,rain,4698,example,NA,NA
pacific.sye_crowley_siee1239,rain,6230,example,NA,NA
pacific.sye_crowley_siee1239,rain,6241,example,NA,NA
pacific.sye_crowley_siee1239,rain,6288,related,NA,NA
pacific.sye_crowley_siee1239,rain,7069,related,NA,NA
pacific.sye_crowley_siee1239,rain,7611,example,NA,NA
pacific.sye_crowley_siee1239,rain,7961,related,NA,NA
pacific.sye_crowley_siee1239,rain,8520,related,NA,NA
pacific.sye_crowley_siee1239,rain,8881,related,NA,NA
pacific.sye_crowley_siee1239,rain,9215,related,NA,NA
pacific.sye_crowley_siee1239,rain,7822,related,NA,NA
pacific.sye_crowley_siee1239,taste,755,unrelated,NA,NA
pacific.sye_crowley_siee1239,taste,1750,related,NA,NA
pacific.sye_crowley_siee1239,rain,3740,related,NA,NA
pacific.sye_crowley_siee1239,rain,4928,related,NA,NA
pacific.sye_crowley_siee1239,rain,8882,related,NA,NA
pacific.takuu_moyle_taku1257,rain,4744,related,1,1
pacific.takuu_moyle_taku1257,rain,12347,related,1,1
pacific.takuu_moyle_taku1257,rain,7249,related,1,1
pacific.takuu_moyle_taku1257,rain,545,example,NA,NA
pacific.takuu_moyle_taku1257,rain,864,related,NA,NA
pacific.takuu_moyle_taku1257,rain,1381,example,NA,NA
pacific.takuu_moyle_taku1257,rain,1936,related,NA,NA
pacific.takuu_moyle_taku1257,rain,3285,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,4039,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,4173,related,NA,NA
pacific.takuu_moyle_taku1257,rain,4437,example,NA,NA
pacific.takuu_moyle_taku1257,rain,4974,example,NA,NA
pacific.takuu_moyle_taku1257,rain,5403,related,NA,NA
pacific.takuu_moyle_taku1257,rain,6009,example,NA,NA
pacific.takuu_moyle_taku1257,rain,6051,example,NA,NA
pacific.takuu_moyle_taku1257,rain,6058,example,NA,NA
pacific.takuu_moyle_taku1257,rain,6175,related,NA,NA
pacific.takuu_moyle_taku1257,rain,6829,example,NA,NA
pacific.takuu_moyle_taku1257,rain,7319,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,7499,example,NA,NA
pacific.takuu_moyle_taku1257,rain,8188,example,NA,NA
pacific.takuu_moyle_taku1257,rain,8637,related,NA,NA
pacific.takuu_moyle_taku1257,rain,9964,example,NA,NA
pacific.takuu_moyle_taku1257,rain,10013,example,NA,NA
pacific.takuu_moyle_taku1257,rain,10094,related,NA,NA
pacific.takuu_moyle_taku1257,rain,10226,related,NA,NA
pacific.takuu_moyle_taku1257,rain,10490,related,NA,NA
pacific.takuu_moyle_taku1257,rain,11113,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,11275,example,NA,NA
pacific.takuu_moyle_taku1257,rain,11346,related,NA,NA
pacific.takuu_moyle_taku1257,rain,12051,example,NA,NA
pacific.takuu_moyle_taku1257,rain,12300,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,12720,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,13204,example,NA,NA
pacific.takuu_moyle_taku1257,rain,13577,related,NA,NA
pacific.takuu_moyle_taku1257,rain,13894,example,NA,NA
pacific.takuu_moyle_taku1257,rain,13982,related,NA,NA
pacific.takuu_moyle_taku1257,rain,13986,related,NA,NA
pacific.takuu_moyle_taku1257,rain,14085,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,14649,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,14965,related,NA,NA
pacific.takuu_moyle_taku1257,rain,15098,related,NA,NA
pacific.takuu_moyle_taku1257,rain,15762,related,NA,NA
pacific.takuu_moyle_taku1257,rain,15967,example,NA,NA
pacific.takuu_moyle_taku1257,rain,16161,example,NA,NA
pacific.takuu_moyle_taku1257,rain,16241,related,NA,NA
pacific.takuu_moyle_taku1257,rain,16255,related,NA,NA
pacific.takuu_moyle_taku1257,rain,16258,related,NA,NA
pacific.takuu_moyle_taku1257,rain,16284,example,NA,NA
pacific.takuu_moyle_taku1257,rain,16910,related,NA,NA
pacific.takuu_moyle_taku1257,rain,7255,related,1,1
pacific.takuu_moyle_taku1257,rain,8614,related,1,1
pacific.takuu_moyle_taku1257,rain,16165,related,1,1
pacific.takuu_moyle_taku1257,rain,14316,related,1,1
pacific.takuu_moyle_taku1257,smell,13198,example,NA,NA
pacific.takuu_moyle_taku1257,smell,13342,related,NA,NA
pacific.takuu_moyle_taku1257,smell,17127,related,NA,NA
pacific.takuu_moyle_taku1257,smell,15065,example,1,0
pacific.takuu_moyle_taku1257,smell,178,example,NA,NA
pacific.takuu_moyle_taku1257,smell,2179,unrelated,NA,NA
pacific.takuu_moyle_taku1257,smell,3848,example,NA,NA
pacific.takuu_moyle_taku1257,smell,4121,related,NA,NA
pacific.takuu_moyle_taku1257,smell,4510,related,NA,NA
pacific.takuu_moyle_taku1257,smell,5354,related,NA,NA
pacific.takuu_moyle_taku1257,smell,5364,example,NA,NA
pacific.takuu_moyle_taku1257,smell,6107,unrelated,NA,NA
pacific.takuu_moyle_taku1257,smell,6783,related,NA,NA
pacific.takuu_moyle_taku1257,smell,6824,unrelated,NA,NA
pacific.takuu_moyle_taku1257,smell,7639,related,NA,NA
pacific.takuu_moyle_taku1257,smell,8051,example,NA,NA
pacific.takuu_moyle_taku1257,smell,10140,example,NA,NA
pacific.takuu_moyle_taku1257,smell,10395,related,NA,NA
pacific.takuu_moyle_taku1257,smell,10402,related,NA,NA
pacific.takuu_moyle_taku1257,smell,10590,related,NA,NA
pacific.takuu_moyle_taku1257,smell,11035,example,NA,NA
pacific.takuu_moyle_taku1257,smell,11056,related,NA,NA
pacific.takuu_moyle_taku1257,smell,11435,example,NA,NA
pacific.takuu_moyle_taku1257,smell,11438,unrelated,NA,NA
pacific.takuu_moyle_taku1257,smell,12377,related,NA,NA
pacific.takuu_moyle_taku1257,smell,12382,related,NA,NA
pacific.takuu_moyle_taku1257,smell,12389,related,NA,NA
pacific.takuu_moyle_taku1257,smell,12395,related,NA,NA
pacific.takuu_moyle_taku1257,smell,12400,related,NA,NA
pacific.takuu_moyle_taku1257,smell,12405,related,NA,NA
pacific.takuu_moyle_taku1257,smell,13324,related,NA,NA
pacific.takuu_moyle_taku1257,smell,13334,related,NA,NA
pacific.takuu_moyle_taku1257,smell,14462,unrelated,NA,NA
pacific.takuu_moyle_taku1257,smell,13970,related,1,1
pacific.takuu_moyle_taku1257,smell,15035,related,1,1
pacific.takuu_moyle_taku1257,taste,358,unrelated,NA,NA
pacific.takuu_moyle_taku1257,taste,1003,unrelated,NA,NA
pacific.takuu_moyle_taku1257,taste,4516,related,NA,NA
pacific.takuu_moyle_taku1257,taste,5354,related,NA,NA
pacific.takuu_moyle_taku1257,taste,6748,example,NA,NA
pacific.takuu_moyle_taku1257,taste,6783,related,NA,NA
pacific.takuu_moyle_taku1257,taste,7281,example,NA,NA
pacific.takuu_moyle_taku1257,taste,8036,unrelated,NA,NA
pacific.takuu_moyle_taku1257,taste,8337,related,NA,NA
pacific.takuu_moyle_taku1257,taste,8346,related,NA,NA
pacific.takuu_moyle_taku1257,taste,8873,related,NA,NA
pacific.takuu_moyle_taku1257,taste,9795,related,NA,NA
pacific.takuu_moyle_taku1257,taste,11174,related,NA,NA
pacific.takuu_moyle_taku1257,taste,11181,example,NA,NA
pacific.takuu_moyle_taku1257,taste,14461,unrelated,NA,NA
pacific.takuu_moyle_taku1257,taste,16429,related,NA,NA
pacific.takuu_moyle_taku1257,taste,16782,unrelated,NA,NA
pacific.takuu_moyle_taku1257,rain,7913,related,NA,NA
pacific.takuu_moyle_taku1257,rain,15337,related,NA,NA
pacific.takuu_moyle_taku1257,rain,16250,related,NA,NA
pacific.takuu_moyle_taku1257,rain,16266,related,NA,NA
pacific.tolo_crowley_tali1259,rain,167,example,NA,NA
pacific.tolo_crowley_tali1259,rain,358,example,NA,NA
pacific.tolo_crowley_tali1259,rain,374,example,NA,NA
pacific.tolo_crowley_tali1259,rain,567,example,NA,NA
pacific.tolo_crowley_tali1259,rain,575,example,NA,NA
pacific.tolo_crowley_tali1259,rain,1002,example,NA,NA
pacific.tolo_crowley_tali1259,rain,1091,related,NA,NA
pacific.tolo_crowley_tali1259,rain,2185,example,NA,NA
pacific.tolo_crowley_tali1259,rain,2865,related,NA,NA
pacific.tolo_crowley_tali1259,rain,2869,example,NA,NA
pacific.tolo_crowley_tali1259,rain,3088,example,NA,NA
pacific.tolo_crowley_tali1259,rain,3290,example,NA,NA
pacific.tolo_crowley_tali1259,rain,3595,related,NA,NA
pacific.tolo_crowley_tali1259,rain,4033,other,NA,NA
pacific.tolo_crowley_tali1259,rain,2564,related,1,1
pacific.tolo_crowley_tali1259,smell,1633,related,NA,NA
pacific.tolo_crowley_tali1259,smell,2855,example,NA,NA
pacific.tolo_crowley_tali1259,smell,2859,example,NA,NA
pacific.tolo_crowley_tali1259,taste,82,example,NA,NA
pacific.tolo_crowley_tali1259,taste,579,example,NA,NA
pacific.tolo_crowley_tali1259,taste,734,unrelated,NA,NA
pacific.tolo_crowley_tali1259,taste,764,related,NA,NA
pacific.tolo_crowley_tali1259,taste,866,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,152,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,973,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,1508,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,1758,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,1847,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,1865,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,1925,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,1932,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,2103,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,2262,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,2915,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,3281,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,4230,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,4473,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,5185,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,5190,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,5277,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,5602,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,6434,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,7397,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,8234,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,8641,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,8716,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,9080,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,9104,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,9476,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,9543,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,9561,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,9859,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,11011,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,11519,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13022,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13026,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13087,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13101,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13608,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13614,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13745,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13800,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13883,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,13936,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,14148,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,14233,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,14241,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,14853,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,15151,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,15541,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,15893,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,16456,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,17051,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,17839,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,18587,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,18975,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,18979,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,19503,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,19697,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,19702,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,19843,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,8053,related,1,1
pacific.toqabaqita_lichtenberk_toab1237,rain,18841,related,1,1
pacific.toqabaqita_lichtenberk_toab1237,rain,499,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,10209,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,15990,related,1,1
pacific.toqabaqita_lichtenberk_toab1237,smell,3365,related,1,1
pacific.toqabaqita_lichtenberk_toab1237,smell,1351,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,1509,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,2682,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,4729,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,8035,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,8534,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,8764,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,9712,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,9735,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,9765,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,9911,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,9915,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,9993,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,10064,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,10194,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,10595,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,11363,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,11553,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,12746,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,13119,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,13601,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,14063,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,16211,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,smell,12722,related,1,1
pacific.toqabaqita_lichtenberk_toab1237,taste,1942,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,3360,example,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,3471,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,7217,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,10781,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,12039,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,12973,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,16252,unrelated,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,16410,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,taste,19556,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,2055,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,7801,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,15590,related,NA,NA
pacific.toqabaqita_lichtenberk_toab1237,rain,15593,related,NA,NA
pacific.uraklawoi_hogan_urak1238,rain,2217,related,NA,NA
pacific.uraklawoi_hogan_urak1238,rain,2621,related,NA,NA
pacific.uraklawoi_hogan_urak1238,rain,2626,related,NA,NA
pacific.uraklawoi_hogan_urak1238,rain,2996,other,NA,NA
pacific.uraklawoi_hogan_urak1238,rain,3300,related,NA,NA
pacific.uraklawoi_hogan_urak1238,rain,2543,related,1,1
pacific.uraklawoi_hogan_urak1238,smell,170,related,NA,NA
pacific.uraklawoi_hogan_urak1238,smell,228,related,NA,NA
pacific.uraklawoi_hogan_urak1238,smell,229,related,NA,NA
pacific.uraklawoi_hogan_urak1238,smell,1030,related,NA,NA
pacific.uraklawoi_hogan_urak1238,smell,1110,related,NA,NA
pacific.uraklawoi_hogan_urak1238,smell,2537,related,NA,NA
pacific.uraklawoi_hogan_urak1238,taste,2222,related,NA,NA
pacific.uraklawoi_hogan_urak1238,taste,2918,related,NA,NA
pacific.wirangu_hercus_wira1265,rain,633,related,NA,NA
pacific.wirangu_hercus_wira1265,rain,1369,related,NA,NA
pacific.wirangu_hercus_wira1265,rain,1852,example,NA,NA
pacific.wirangu_hercus_wira1265,taste,2066,related,NA,NA
pacific.yandruwandha_breen_yand1253,rain,658,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,1913,unrelated,NA,NA
pacific.yandruwandha_breen_yand1253,rain,2463,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,2818,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,3237,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,3252,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,3563,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,3645,related,NA,NA
pacific.yandruwandha_breen_yand1253,rain,3761,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,3880,unrelated,NA,NA
pacific.yandruwandha_breen_yand1253,rain,5458,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,5672,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,6143,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,6892,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,7489,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,7646,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,7879,related,NA,NA
pacific.yandruwandha_breen_yand1253,rain,7919,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,7974,example,NA,NA
pacific.yandruwandha_breen_yand1253,rain,8443,example,NA,NA
pacific.yandruwandha_breen_yand1253,smell,5335,related,NA,NA
pacific.yandruwandha_breen_yand1253,smell,5510,related,NA,NA
pacific.yandruwandha_breen_yand1253,smell,5513,related,NA,NA
pacific.yandruwandha_breen_yand1253,taste,4312,related,NA,NA
pacific.yandruwandha_breen_yand1253,taste,7855,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5640,related,1,1
pacific.yugambeh_sharpe_twee1234,rain,2702,other,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,99,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,162,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,954,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,2694,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,2839,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,3518,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,3660,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,3798,other,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,3802,other,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,3991,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,4412,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,4712,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5374,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5384,unrelated,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5405,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5427,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5592,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5598,example,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5613,related,NA,NA
pacific.yugambeh_sharpe_twee1234,rain,5721,related,NA,NA
pacific.yugambeh_sharpe_twee1234,smell,4305,related,NA,NA
pacific.yugambeh_sharpe_twee1234,smell,4319,example,NA,NA
pacific.yugambeh_sharpe_twee1234,smell,7046,related,NA,NA
pacific.yugambeh_sharpe_twee1234,smell,8403,example,NA,NA
pacific.yugambeh_sharpe_twee1234,taste,2222,related,NA,NA
pacific.yugambeh_sharpe_twee1234,taste,6570,related,NA,NA
hawaii.carolinian_jackson_caro1242,taste,2090,unrelated,NA,NA
hawaii.carolinian_jackson_caro1242,taste,12868,related,NA,NA
hawaii.carolinian_jackson_caro1242,taste,12878,related,NA,NA
hawaii.carolinian_jackson_caro1242,taste,13153,related,NA,NA
hawaii.carolinian_jackson_caro1242,taste,21336,unrelated,NA,NA
hawaii.hiligaynon_motus_hili1240,taste,675,related,NA,NA
hawaii.hiligaynon_motus_hili1240,taste,12102,related,NA,NA
hawaii.kapampangan_forman_pamp1243,taste,7576,related,NA,NA
hawaii.mokilese_harrison_moki1238,taste,7559,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,1665,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,1745,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,13453,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,15323,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,18062,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,21710,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,36151,related,NA,NA
hawaii.palauan_josephs_pala1344,taste,36500,related,NA,NA
hawaii.pangasinan_benton_pang1290,taste,181,related,NA,NA
hawaii.pangasinan_benton_pang1290,taste,983,related,NA,NA
hawaii.pangasinan_benton_pang1290,taste,1600,unrelated,NA,NA
hawaii.pangasinan_benton_pang1290,taste,1948,related,NA,NA
hawaii.pangasinan_benton_pang1290,taste,3850,related,NA,NA
hawaii.pangasinan_benton_pang1290,taste,4003,unrelated,NA,NA
hawaii.pangasinan_benton_pang1290,taste,4765,related,NA,NA
hawaii.pangasinan_benton_pang1290,taste,5688,related,NA,NA
hawaii.woleaian_sohn_wole1240,taste,11772,related,NA,NA
other.beja_hudson_beja1238,taste,3881,related,NA,NA
other.beja_hudson_beja1238,taste,6633,related,NA,NA
other.dagaare_ali_sout2789,taste,4141,related,NA,NA
other.dagaare_ali_sout2789,taste,10763,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,1137,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,6171,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,6497,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,8737,related,NA,NA
other.dalabon_evans_ngal1292,taste,11080,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,14199,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,15344,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,15504,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,15816,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,15835,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,19057,related,NA,NA
other.dalabon_evans_ngal1292,taste,19088,related,NA,NA
other.dalabon_evans_ngal1292,taste,19305,related,NA,NA
other.djinang_waters_djin1253,taste,1119,related,NA,NA
other.easternshoshone_shaul_shos1248,taste,3713,related,NA,NA
other.easternshoshone_shaul_shos1248,taste,4485,related,NA,NA
other.easternshoshone_shaul_shos1248,taste,6491,related,NA,NA
other.easternshoshone_shaul_shos1248,taste,8083,related,NA,NA
other.fijian_gatty_fiji1243,taste,3073,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,3138,related,NA,NA
other.fijian_gatty_fiji1243,taste,3153,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,3793,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,3807,related,NA,NA
other.fijian_gatty_fiji1243,taste,3862,related,NA,NA
other.fijian_gatty_fiji1243,taste,4240,related,NA,NA
other.fijian_gatty_fiji1243,taste,5816,related,NA,NA
other.fijian_gatty_fiji1243,taste,6011,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,6827,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,7178,related,NA,NA
other.fijian_gatty_fiji1243,taste,7517,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,9169,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,9288,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,9805,related,NA,NA
other.fijian_gatty_fiji1243,taste,10423,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,11243,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,12725,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,18373,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,19305,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,19340,related,NA,NA
other.fijian_gatty_fiji1243,taste,20022,unrelated,NA,NA
other.goemai_hellwig_goem1240,taste,368,related,NA,NA
other.goemai_hellwig_goem1240,taste,871,related,NA,NA
other.goemai_hellwig_goem1240,taste,1412,related,NA,NA
